Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1990,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,641391540367
Sri Lanka,LKA,1989,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,601680737422
Sri Lanka,LKA,1988,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,642447160604
Sri Lanka,LKA,1987,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,696107625741
Sri Lanka,LKA,1986,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,699608512874
Sri Lanka,LKA,1985,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,638779432953
Sri Lanka,LKA,1984,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,651833752341
Sri Lanka,LKA,1983,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,644120056149
Sri Lanka,LKA,1982,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,562115013184
Sri Lanka,LKA,1981,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,530193209181
Sri Lanka,LKA,1980,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,564793787708
Sri Lanka,LKA,1979,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,486804315848
Sri Lanka,LKA,1978,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,374821178004
Sri Lanka,LKA,1977,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,241966189697
Sri Lanka,LKA,1976,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,245797925359
Sri Lanka,LKA,1975,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,180033095422
Sri Lanka,LKA,1974,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,175247156448
Sri Lanka,LKA,1973,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,138769743174
Sri Lanka,LKA,1972,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,148607080606
Sri Lanka,LKA,1971,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,146316253427
Sri Lanka,LKA,1970,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,161773041496
Sri Lanka,LKA,1969,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,155771135777
Sri Lanka,LKA,1968,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,115872283215
Sri Lanka,LKA,1967,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,108296100915
Sri Lanka,LKA,1966,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,100123990592
Sri Lanka,LKA,1965,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,91348560142
Sri Lanka,LKA,1964,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,96249594888
Sri Lanka,LKA,1963,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,94781122127
Sri Lanka,LKA,1962,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,90858470484
Sri Lanka,LKA,1961,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,86198749974
Sri Lanka,LKA,1960,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,85784792090
Sri Lanka,LKA,2023,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.5883022269067
Sri Lanka,LKA,2022,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.7870744706794
Sri Lanka,LKA,2021,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.3457324863568
Sri Lanka,LKA,2020,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.5640615319168
Sri Lanka,LKA,2019,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.546167725297
Sri Lanka,LKA,2018,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.7419630790439
Sri Lanka,LKA,2017,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.6001879098946
Sri Lanka,LKA,2016,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.0891002441965
Sri Lanka,LKA,2015,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.2586234896406
Sri Lanka,LKA,2009,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.730516434061
Sri Lanka,LKA,2008,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.2865656603673
Sri Lanka,LKA,2007,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.7210150759161
Sri Lanka,LKA,2006,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.872051397226
Sri Lanka,LKA,2005,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.3719507074008
Sri Lanka,LKA,2004,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.6379241654435
Sri Lanka,LKA,2003,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.0384314018134
Sri Lanka,LKA,2002,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.0732623989734
Sri Lanka,LKA,2001,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.0011681130711
Sri Lanka,LKA,2000,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.0360931143829
Sri Lanka,LKA,1999,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.2819006784133
Sri Lanka,LKA,1998,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.1195988942873
Sri Lanka,LKA,1997,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.3602804985443
Sri Lanka,LKA,1996,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.8904193051158
Sri Lanka,LKA,1995,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.5888237302552
Sri Lanka,LKA,1994,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.6386223760283
Sri Lanka,LKA,1993,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.1969213215497
Sri Lanka,LKA,1992,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.5229247348236
Sri Lanka,LKA,1991,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.615047872269
Sri Lanka,LKA,1990,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.8833130298585
Sri Lanka,LKA,1989,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.536696428217
Sri Lanka,LKA,1988,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.5067798289951
Sri Lanka,LKA,1987,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.2570670435079
Sri Lanka,LKA,1986,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.5833602638822
Sri Lanka,LKA,1985,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.684064665127
Sri Lanka,LKA,1984,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.7294498718666
Sri Lanka,LKA,1983,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,29.0639057244595
Sri Lanka,LKA,1982,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.5114976118019
Sri Lanka,LKA,1981,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.3854479148285
Sri Lanka,LKA,1980,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.3331429344477
Sri Lanka,LKA,1979,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.2848989253059
Sri Lanka,LKA,1978,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.9718739013243
Sri Lanka,LKA,1977,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.8297580135688
Sri Lanka,LKA,1976,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.2137204913419
Sri Lanka,LKA,1975,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.9180494412462
Sri Lanka,LKA,1974,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,12.5026292541332
Sri Lanka,LKA,1973,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.5459682677679
Sri Lanka,LKA,1972,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.4684200170525
Sri Lanka,LKA,1971,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.2313167259786
Sri Lanka,LKA,1970,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.2643442622951
Sri Lanka,LKA,1969,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.4613082513895
Sri Lanka,LKA,1968,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.6309601604777
Sri Lanka,LKA,1967,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.1156357198185
Sri Lanka,LKA,1966,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.2377353964256
Sri Lanka,LKA,1965,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,12.902028698664
Sri Lanka,LKA,1964,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.2403920569742
Sri Lanka,LKA,1963,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.8383680709835
Sri Lanka,LKA,1962,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.531448507891
Sri Lanka,LKA,1961,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.9797715345455
Sri Lanka,LKA,1960,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.124075130383
Sri Lanka,LKA,2023,Changes in inventories (current US$),NE.GDI.STKB.CD,6211852121.51077
Sri Lanka,LKA,2022,Changes in inventories (current US$),NE.GDI.STKB.CD,3248347099.03479
Sri Lanka,LKA,2021,Changes in inventories (current US$),NE.GDI.STKB.CD,8765085078.15538
Sri Lanka,LKA,2020,Changes in inventories (current US$),NE.GDI.STKB.CD,5698744308.94556
Sri Lanka,LKA,2019,Changes in inventories (current US$),NE.GDI.STKB.CD,4637416273.497
Sri Lanka,LKA,2018,Changes in inventories (current US$),NE.GDI.STKB.CD,5994653629.06572
Sri Lanka,LKA,2017,Changes in inventories (current US$),NE.GDI.STKB.CD,6494033656.31152
Sri Lanka,LKA,2016,Changes in inventories (current US$),NE.GDI.STKB.CD,4764959971.91734
Sri Lanka,LKA,2015,Changes in inventories (current US$),NE.GDI.STKB.CD,4757051334.59053
Sri Lanka,LKA,2009,Changes in inventories (current US$),NE.GDI.STKB.CD,295872497.318995
Sri Lanka,LKA,2008,Changes in inventories (current US$),NE.GDI.STKB.CD,922500956.603898
Sri Lanka,LKA,2007,Changes in inventories (current US$),NE.GDI.STKB.CD,1045277713.04605
Sri Lanka,LKA,2006,Changes in inventories (current US$),NE.GDI.STKB.CD,878896087.267789
Sri Lanka,LKA,2005,Changes in inventories (current US$),NE.GDI.STKB.CD,843343283.58209
Sri Lanka,LKA,2004,Changes in inventories (current US$),NE.GDI.STKB.CD,540498072.932108
Sri Lanka,LKA,2003,Changes in inventories (current US$),NE.GDI.STKB.CD,374243680.066308
Sri Lanka,LKA,2002,Changes in inventories (current US$),NE.GDI.STKB.CD,531779982.228727
Sri Lanka,LKA,2001,Changes in inventories (current US$),NE.GDI.STKB.CD,447627.57385855
Sri Lanka,LKA,2000,Changes in inventories (current US$),NE.GDI.STKB.CD,519413.06323854
Sri Lanka,LKA,1999,Changes in inventories (current US$),NE.GDI.STKB.CD,1344845.69648924
Sri Lanka,LKA,1998,Changes in inventories (current US$),NE.GDI.STKB.CD,2715283.16524438
Sri Lanka,LKA,1997,Changes in inventories (current US$),NE.GDI.STKB.CD,3898960.84082048
Sri Lanka,LKA,1996,Changes in inventories (current US$),NE.GDI.STKB.CD,49846209.516917
Sri Lanka,LKA,1995,Changes in inventories (current US$),NE.GDI.STKB.CD,18536585.3658537
Sri Lanka,LKA,1994,Changes in inventories (current US$),NE.GDI.STKB.CD,45528126.2646702
Sri Lanka,LKA,1993,Changes in inventories (current US$),NE.GDI.STKB.CD,37251655.6291391
Sri Lanka,LKA,1992,Changes in inventories (current US$),NE.GDI.STKB.CD,73009354.3235227
Sri Lanka,LKA,1991,Changes in inventories (current US$),NE.GDI.STKB.CD,22963500.1208605
Sri Lanka,LKA,1990,Changes in inventories (current US$),NE.GDI.STKB.CD,25911133.3000499
Sri Lanka,LKA,1989,Changes in inventories (current US$),NE.GDI.STKB.CD,13120665.742025
Sri Lanka,LKA,1988,Changes in inventories (current US$),NE.GDI.STKB.CD,18893429.7390758
Sri Lanka,LKA,1987,Changes in inventories (current US$),NE.GDI.STKB.CD,5027173.91304348
Sri Lanka,LKA,1986,Changes in inventories (current US$),NE.GDI.STKB.CD,4889364.73947181
Sri Lanka,LKA,1985,Changes in inventories (current US$),NE.GDI.STKB.CD,8284241.53166421
Sri Lanka,LKA,1984,Changes in inventories (current US$),NE.GDI.STKB.CD,5896226.41509434
Sri Lanka,LKA,1983,Changes in inventories (current US$),NE.GDI.STKB.CD,-8924776.88057799
Sri Lanka,LKA,1982,Changes in inventories (current US$),NE.GDI.STKB.CD,11917347.4291206
Sri Lanka,LKA,1981,Changes in inventories (current US$),NE.GDI.STKB.CD,17194805.1948052
Sri Lanka,LKA,1980,Changes in inventories (current US$),NE.GDI.STKB.CD,98003629.7640653
Sri Lanka,LKA,1979,Changes in inventories (current US$),NE.GDI.STKB.CD,18047527.2960822
Sri Lanka,LKA,1978,Changes in inventories (current US$),NE.GDI.STKB.CD,2114029.46828956
Sri Lanka,LKA,1977,Changes in inventories (current US$),NE.GDI.STKB.CD,25253664.0360767
Sri Lanka,LKA,1976,Changes in inventories (current US$),NE.GDI.STKB.CD,35790725.3269917
Sri Lanka,LKA,1975,Changes in inventories (current US$),NE.GDI.STKB.CD,62910128.3880171
Sri Lanka,LKA,1974,Changes in inventories (current US$),NE.GDI.STKB.CD,114736842.105263
Sri Lanka,LKA,1973,Changes in inventories (current US$),NE.GDI.STKB.CD,5468750
Sri Lanka,LKA,1972,Changes in inventories (current US$),NE.GDI.STKB.CD,72361809.0452261
Sri Lanka,LKA,1971,Changes in inventories (current US$),NE.GDI.STKB.CD,43507588.5328836
Sri Lanka,LKA,1970,Changes in inventories (current US$),NE.GDI.STKB.CD,38655462.1848739
Sri Lanka,LKA,1969,Changes in inventories (current US$),NE.GDI.STKB.CD,-3865546.21848739
Sri Lanka,LKA,1968,Changes in inventories (current US$),NE.GDI.STKB.CD,22186944.0336134
Sri Lanka,LKA,1967,Changes in inventories (current US$),NE.GDI.STKB.CD,2263374.48559671
Sri Lanka,LKA,1966,Changes in inventories (current US$),NE.GDI.STKB.CD,1680672.26890756
Sri Lanka,LKA,1965,Changes in inventories (current US$),NE.GDI.STKB.CD,-6302521.00840336
Sri Lanka,LKA,1964,Changes in inventories (current US$),NE.GDI.STKB.CD,2664474.78991597
Sri Lanka,LKA,1963,Changes in inventories (current US$),NE.GDI.STKB.CD,26875258.1512605
Sri Lanka,LKA,1962,Changes in inventories (current US$),NE.GDI.STKB.CD,-2832364.81481481
Sri Lanka,LKA,1961,Changes in inventories (current US$),NE.GDI.STKB.CD,33381985.7142857
Sri Lanka,LKA,1960,Changes in inventories (current US$),NE.GDI.STKB.CD,-12935699.1596639
Sri Lanka,LKA,2023,Changes in inventories (current LCU),NE.GDI.STKB.CN,2034587182100
Sri Lanka,LKA,2022,Changes in inventories (current LCU),NE.GDI.STKB.CN,1054253000000
Sri Lanka,LKA,2021,Changes in inventories (current LCU),NE.GDI.STKB.CN,1742186000000
Sri Lanka,LKA,2020,Changes in inventories (current LCU),NE.GDI.STKB.CN,1057644773032.41
Sri Lanka,LKA,2019,Changes in inventories (current LCU),NE.GDI.STKB.CN,828914624000
Sri Lanka,LKA,2018,Changes in inventories (current LCU),NE.GDI.STKB.CN,973920556600
Sri Lanka,LKA,2017,Changes in inventories (current LCU),NE.GDI.STKB.CN,989992143300
Sri Lanka,LKA,2016,Changes in inventories (current LCU),NE.GDI.STKB.CN,693690815900
Sri Lanka,LKA,2015,Changes in inventories (current LCU),NE.GDI.STKB.CN,646278309300
Sri Lanka,LKA,2009,Changes in inventories (current LCU),NE.GDI.STKB.CN,34009000000
Sri Lanka,LKA,2008,Changes in inventories (current LCU),NE.GDI.STKB.CN,99938000000
Sri Lanka,LKA,2007,Changes in inventories (current LCU),NE.GDI.STKB.CN,115632000000
Sri Lanka,LKA,2006,Changes in inventories (current LCU),NE.GDI.STKB.CN,91330000000
Sri Lanka,LKA,2005,Changes in inventories (current LCU),NE.GDI.STKB.CN,84756000000
Sri Lanka,LKA,2004,Changes in inventories (current LCU),NE.GDI.STKB.CN,54693000000
Sri Lanka,LKA,2003,Changes in inventories (current LCU),NE.GDI.STKB.CN,36122000000
Sri Lanka,LKA,2002,Changes in inventories (current LCU),NE.GDI.STKB.CN,50870073100
Sri Lanka,LKA,2001,Changes in inventories (current LCU),NE.GDI.STKB.CN,40000000
Sri Lanka,LKA,2000,Changes in inventories (current LCU),NE.GDI.STKB.CN,40000000
Sri Lanka,LKA,1999,Changes in inventories (current LCU),NE.GDI.STKB.CN,94999900
Sri Lanka,LKA,1998,Changes in inventories (current LCU),NE.GDI.STKB.CN,175000000
Sri Lanka,LKA,1997,Changes in inventories (current LCU),NE.GDI.STKB.CN,229999700
Sri Lanka,LKA,1996,Changes in inventories (current LCU),NE.GDI.STKB.CN,2755000000
Sri Lanka,LKA,1995,Changes in inventories (current LCU),NE.GDI.STKB.CN,950000000
Sri Lanka,LKA,1994,Changes in inventories (current LCU),NE.GDI.STKB.CN,2250000000
Sri Lanka,LKA,1993,Changes in inventories (current LCU),NE.GDI.STKB.CN,1800000000
Sri Lanka,LKA,1992,Changes in inventories (current LCU),NE.GDI.STKB.CN,3200000000
Sri Lanka,LKA,1991,Changes in inventories (current LCU),NE.GDI.STKB.CN,950000000
Sri Lanka,LKA,1990,Changes in inventories (current LCU),NE.GDI.STKB.CN,1038000000
Sri Lanka,LKA,1989,Changes in inventories (current LCU),NE.GDI.STKB.CN,473000000
Sri Lanka,LKA,1988,Changes in inventories (current LCU),NE.GDI.STKB.CN,601000000
Sri Lanka,LKA,1987,Changes in inventories (current LCU),NE.GDI.STKB.CN,148000000
Sri Lanka,LKA,1986,Changes in inventories (current LCU),NE.GDI.STKB.CN,137000000
Sri Lanka,LKA,1985,Changes in inventories (current LCU),NE.GDI.STKB.CN,225000000
Sri Lanka,LKA,1984,Changes in inventories (current LCU),NE.GDI.STKB.CN,150000000
Sri Lanka,LKA,1983,Changes in inventories (current LCU),NE.GDI.STKB.CN,-210000000
Sri Lanka,LKA,1982,Changes in inventories (current LCU),NE.GDI.STKB.CN,248000000
Sri Lanka,LKA,1981,Changes in inventories (current LCU),NE.GDI.STKB.CN,331000000
Sri Lanka,LKA,1980,Changes in inventories (current LCU),NE.GDI.STKB.CN,1620000000
Sri Lanka,LKA,1979,Changes in inventories (current LCU),NE.GDI.STKB.CN,281000000
Sri Lanka,LKA,1978,Changes in inventories (current LCU),NE.GDI.STKB.CN,33000000
Sri Lanka,LKA,1977,Changes in inventories (current LCU),NE.GDI.STKB.CN,224000000
Sri Lanka,LKA,1976,Changes in inventories (current LCU),NE.GDI.STKB.CN,301000000
Sri Lanka,LKA,1975,Changes in inventories (current LCU),NE.GDI.STKB.CN,441000000
Sri Lanka,LKA,1974,Changes in inventories (current LCU),NE.GDI.STKB.CN,763000000
Sri Lanka,LKA,1973,Changes in inventories (current LCU),NE.GDI.STKB.CN,35000000
Sri Lanka,LKA,1972,Changes in inventories (current LCU),NE.GDI.STKB.CN,432000000
Sri Lanka,LKA,1971,Changes in inventories (current LCU),NE.GDI.STKB.CN,258000000
Sri Lanka,LKA,1970,Changes in inventories (current LCU),NE.GDI.STKB.CN,230000000
Sri Lanka,LKA,1969,Changes in inventories (current LCU),NE.GDI.STKB.CN,-23000000
Sri Lanka,LKA,1968,Changes in inventories (current LCU),NE.GDI.STKB.CN,132012317
Sri Lanka,LKA,1967,Changes in inventories (current LCU),NE.GDI.STKB.CN,11000000
Sri Lanka,LKA,1966,Changes in inventories (current LCU),NE.GDI.STKB.CN,8000000
Sri Lanka,LKA,1965,Changes in inventories (current LCU),NE.GDI.STKB.CN,-30000000
Sri Lanka,LKA,1964,Changes in inventories (current LCU),NE.GDI.STKB.CN,15853625
Sri Lanka,LKA,1963,Changes in inventories (current LCU),NE.GDI.STKB.CN,159907786
Sri Lanka,LKA,1962,Changes in inventories (current LCU),NE.GDI.STKB.CN,-13765293
Sri Lanka,LKA,1961,Changes in inventories (current LCU),NE.GDI.STKB.CN,158898252
Sri Lanka,LKA,1960,Changes in inventories (current LCU),NE.GDI.STKB.CN,-61573928
Sri Lanka,LKA,2023,Changes in inventories (constant LCU),NE.GDI.STKB.KN,93665701229.9057
Sri Lanka,LKA,2022,Changes in inventories (constant LCU),NE.GDI.STKB.KN,70487180279.0947
Sri Lanka,LKA,2021,Changes in inventories (constant LCU),NE.GDI.STKB.KN,914172906224.148
Sri Lanka,LKA,2020,Changes in inventories (constant LCU),NE.GDI.STKB.KN,862818484760.525
Sri Lanka,LKA,2019,Changes in inventories (constant LCU),NE.GDI.STKB.KN,592088271345.776
Sri Lanka,LKA,2018,Changes in inventories (constant LCU),NE.GDI.STKB.KN,662939853581.615
Sri Lanka,LKA,2017,Changes in inventories (constant LCU),NE.GDI.STKB.KN,940735925551.016
Sri Lanka,LKA,2016,Changes in inventories (constant LCU),NE.GDI.STKB.KN,620317227826.634
Sri Lanka,LKA,2015,Changes in inventories (constant LCU),NE.GDI.STKB.KN,646278773364.976
Sri Lanka,LKA,2009,Changes in inventories (constant LCU),NE.GDI.STKB.KN,148965037100
Sri Lanka,LKA,2008,Changes in inventories (constant LCU),NE.GDI.STKB.KN,126270864700
Sri Lanka,LKA,2007,Changes in inventories (constant LCU),NE.GDI.STKB.KN,147640753500
Sri Lanka,LKA,2006,Changes in inventories (constant LCU),NE.GDI.STKB.KN,160394363900
Sri Lanka,LKA,2005,Changes in inventories (constant LCU),NE.GDI.STKB.KN,131939136000
Sri Lanka,LKA,2004,Changes in inventories (constant LCU),NE.GDI.STKB.KN,129653270600
Sri Lanka,LKA,2003,Changes in inventories (constant LCU),NE.GDI.STKB.KN,177715487500
Sri Lanka,LKA,2002,Changes in inventories (constant LCU),NE.GDI.STKB.KN,168698550000
Sri Lanka,LKA,2001,Changes in inventories (constant LCU),NE.GDI.STKB.KN,109857803200
Sri Lanka,LKA,2000,Changes in inventories (constant LCU),NE.GDI.STKB.KN,133099697700
Sri Lanka,LKA,1999,Changes in inventories (constant LCU),NE.GDI.STKB.KN,121377130600
Sri Lanka,LKA,1998,Changes in inventories (constant LCU),NE.GDI.STKB.KN,114544755000
Sri Lanka,LKA,1997,Changes in inventories (constant LCU),NE.GDI.STKB.KN,99932592700
Sri Lanka,LKA,1996,Changes in inventories (constant LCU),NE.GDI.STKB.KN,112158598300
Sri Lanka,LKA,1995,Changes in inventories (constant LCU),NE.GDI.STKB.KN,101141106900
Sri Lanka,LKA,1994,Changes in inventories (constant LCU),NE.GDI.STKB.KN,110664857100
Sri Lanka,LKA,1993,Changes in inventories (constant LCU),NE.GDI.STKB.KN,99950516900
Sri Lanka,LKA,1992,Changes in inventories (constant LCU),NE.GDI.STKB.KN,98964473900
Sri Lanka,LKA,1991,Changes in inventories (constant LCU),NE.GDI.STKB.KN,114172774700
Sri Lanka,LKA,1990,Changes in inventories (constant LCU),NE.GDI.STKB.KN,98627625061
Sri Lanka,LKA,1989,Changes in inventories (constant LCU),NE.GDI.STKB.KN,132974818539
Sri Lanka,LKA,1988,Changes in inventories (constant LCU),NE.GDI.STKB.KN,145023015934
Sri Lanka,LKA,1987,Changes in inventories (constant LCU),NE.GDI.STKB.KN,148384039320
Sri Lanka,LKA,1986,Changes in inventories (constant LCU),NE.GDI.STKB.KN,149133440458
Sri Lanka,LKA,1985,Changes in inventories (constant LCU),NE.GDI.STKB.KN,138062176366
Sri Lanka,LKA,1984,Changes in inventories (constant LCU),NE.GDI.STKB.KN,153566079204
Sri Lanka,LKA,1983,Changes in inventories (constant LCU),NE.GDI.STKB.KN,145809066831
Sri Lanka,LKA,1982,Changes in inventories (constant LCU),NE.GDI.STKB.KN,136498762551
Sri Lanka,LKA,1981,Changes in inventories (constant LCU),NE.GDI.STKB.KN,133388129985
Sri Lanka,LKA,1980,Changes in inventories (constant LCU),NE.GDI.STKB.KN,194161909158
Sri Lanka,LKA,1979,Changes in inventories (constant LCU),NE.GDI.STKB.KN,127413628668
Sri Lanka,LKA,1978,Changes in inventories (constant LCU),NE.GDI.STKB.KN,88668632680
Sri Lanka,LKA,1977,Changes in inventories (constant LCU),NE.GDI.STKB.KN,71509797065
Sri Lanka,LKA,1976,Changes in inventories (constant LCU),NE.GDI.STKB.KN,80141131853
Sri Lanka,LKA,1975,Changes in inventories (constant LCU),NE.GDI.STKB.KN,72740368638
Sri Lanka,LKA,1974,Changes in inventories (constant LCU),NE.GDI.STKB.KN,105793391194
Sri Lanka,LKA,1973,Changes in inventories (constant LCU),NE.GDI.STKB.KN,34874772892
Sri Lanka,LKA,1972,Changes in inventories (constant LCU),NE.GDI.STKB.KN,76571597058
Sri Lanka,LKA,1971,Changes in inventories (constant LCU),NE.GDI.STKB.KN,59401416462
Sri Lanka,LKA,1970,Changes in inventories (constant LCU),NE.GDI.STKB.KN,60262158639
Sri Lanka,LKA,1969,Changes in inventories (constant LCU),NE.GDI.STKB.KN,36669029583
Sri Lanka,LKA,1968,Changes in inventories (constant LCU),NE.GDI.STKB.KN,43281974787
Sri Lanka,LKA,1967,Changes in inventories (constant LCU),NE.GDI.STKB.KN,28349335844
Sri Lanka,LKA,1966,Changes in inventories (constant LCU),NE.GDI.STKB.KN,26063166834
Sri Lanka,LKA,1965,Changes in inventories (constant LCU),NE.GDI.STKB.KN,19182235549
Sri Lanka,LKA,1964,Changes in inventories (constant LCU),NE.GDI.STKB.KN,23225054126
Sri Lanka,LKA,1963,Changes in inventories (constant LCU),NE.GDI.STKB.KN,31931556770
Sri Lanka,LKA,1962,Changes in inventories (constant LCU),NE.GDI.STKB.KN,20144496296
Sri Lanka,LKA,1961,Changes in inventories (constant LCU),NE.GDI.STKB.KN,29564113016
Sri Lanka,LKA,1960,Changes in inventories (constant LCU),NE.GDI.STKB.KN,16032152829
Sri Lanka,LKA,2023,Gross capital formation (current US$),NE.GDI.TOTL.CD,21464656273.2133
Sri Lanka,LKA,2022,Gross capital formation (current US$),NE.GDI.TOTL.CD,21207876368.1226
Sri Lanka,LKA,2021,Gross capital formation (current US$),NE.GDI.TOTL.CD,32549949865.2424
Sri Lanka,LKA,2020,Gross capital formation (current US$),NE.GDI.TOTL.CD,27711767602.8031
Sri Lanka,LKA,2019,Gross capital formation (current US$),NE.GDI.TOTL.CD,30361866213.5442
Sri Lanka,LKA,2018,Gross capital formation (current US$),NE.GDI.TOTL.CD,35961319738.0733
Sri Lanka,LKA,2017,Gross capital formation (current US$),NE.GDI.TOTL.CD,37492499292.2431
Sri Lanka,LKA,2016,Gross capital formation (current US$),NE.GDI.TOTL.CD,32083156361.9889
Sri Lanka,LKA,2015,Gross capital formation (current US$),NE.GDI.TOTL.CD,29182742574.167
Sri Lanka,LKA,2009,Gross capital formation (current US$),NE.GDI.TOTL.CD,10278404718.8988
Sri Lanka,LKA,2008,Gross capital formation (current US$),NE.GDI.TOTL.CD,11217629355.31
